"id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365","city"
15883,"b&b near Old Danube river",62142,"Eva",NA,"Donaustadt",48.24262,16.42767,"Hotel room",87,1,11,"2020-02-19",0.15,4,1,"vienna"
38768,"central cityapartement- wifi- nice neighbourhood",166283,"Hannes",NA,"Leopoldstadt",48.21924,16.37831,"Entire home/apt",55,3,324,"2020-10-10",2.67,3,149,"vienna"
40625,"Near Palace Schönbrunn, Apt. 1",175131,"Ingela",NA,"Rudolfsheim-F",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"vienna"
23163,"Quiet 1BR directly in the Centre, Air-conditioned 12",5282,"Klara",NA,"Praha 1",50.08229,14.41552,"Entire home/apt",1906,1,20,"2020-08-22",0.16,50,158,"prague"
23169,"M302-Cozy Serviced Studio in Center",5282,"Klara",NA,"Praha 1",50.08898,14.42438,"Entire home/apt",1144,1,82,"2020-12-17",0.62,50,61,"prague"
26748,"Apartment Great LETNA & Terrace",113902,"Daniel+Bea",NA,"Praha 7",50.10011,14.42567,"Entire home/apt",2756,3,357,"2020-09-29",2.79,3,36,"prague"
26755,"Central Prague Old Town Top Floor",113902,"Daniel+Bea",NA,"Praha 1",50.08569,14.43344,"Entire home/apt",2093,3,253,"2020-11-27",3.56,3,256,"prague"
30762,"R23-Elegant Serviced 86m2 | Center",5282,"Klara",NA,"Praha 1",50.08821,14.42623,"Entire home/apt",3381,1,12,"2019-11-04",0.1,50,61,"prague"
40726,"Classy Studio, ART NOUVEAU house",174245,"Suzanna",NA,"Praha 3",50.07912,14.45373,"Entire home/apt",1178,2,97,"2019-12-30",0.77,3,364,"prague"
40728,"Prime Location, Elegant Studio!",174245,"Suzanna",NA,"Praha 3",50.07871,14.45213,"Entire home/apt",1177,2,120,"2020-03-02",0.94,3,2,"prague"
42514,"""NEWLY FURNISHED"" 1BR near Pachtuv Palace,Old Town",185641,"Victoria",NA,"Praha 1",50.08365,14.41409,"Entire home/apt",2486,3,321,"2020-01-03",2.49,1,365,"prague"
49874,"Red Flavour by Ruterra",227945,"Alex And Kate",NA,"Praha 2",50.07137,14.43274,"Entire home/apt",13553,3,175,"2020-01-11",1.38,112,9,"prague"
50967,"Ruterra 2 BDR Flat for Friends",227945,"Alex And Kate",NA,"Praha 3",50.08122,14.44835,"Entire home/apt",13560,2,195,"2020-03-01",1.54,112,7,"prague"
52148,"Ruterra 2Room Family Apartment",227945,"Alex And Kate",NA,"Praha 2",50.0709,14.43157,"Entire home/apt",13553,2,132,"2020-03-09",1.05,112,9,"prague"
55844,"Renovated Klimt Studio by Ruterra next to Muzeum",227945,"Alex And Kate",NA,"Praha 2",50.07802,14.43413,"Entire home/apt",706,3,298,"2020-08-14",2.35,112,81,"prague"
55856,"Renovated Apartment behind National Museum",227945,"Alex And Kate",NA,"Praha 2",50.07832,14.43451,"Entire home/apt",733,2,211,"2020-08-30",1.67,112,71,"prague"
67612,"Modern flat in the center of Prague",333807,"Marco",NA,"Praha 1",50.07849,14.42695,"Entire home/apt",3272,2,188,"2020-03-01",1.54,14,323,"prague"
69335,"Ruterra House with Garden by Metro",227945,"Alex And Kate",NA,"Praha 14",50.11181,14.55408,"Entire home/apt",1698,3,133,"2020-02-27",1.09,112,8,"prague"
70003,"Yellow Ruterra studio",227945,"Alex And Kate",NA,"Praha 3",50.08769,14.45164,"Entire home/apt",628,3,118,"2020-08-31",0.97,112,49,"prague"
74283,"Grand Classic Two Bedroom Apartment",315332,"Lubos & Marta",NA,"Praha 1",50.08012,14.42193,"Entire home/apt",21075,1,84,"2020-08-13",0.77,28,319,"prague"
74999,"Two Bedroom Apartment Vodickova 2",315332,"Lubos & Marta",NA,"Praha 1",50.0806,14.42289,"Entire home/apt",21075,1,42,"2020-08-30",0.39,28,365,"prague"
75009,"Two Bedroom Apartment Vodickova 4",315332,"Lubos & Marta",NA,"Praha 1",50.07919,14.42159,"Entire home/apt",21072,1,52,"2020-09-10",0.44,28,318,"prague"
75298,"PRAGUE  STUDIO  OLD TOWN",398991,"Emanuele",NA,"Praha 1",50.09175,14.43323,"Entire home/apt",524,3,18,"2020-08-29",0.32,2,365,"prague"
76254,"Great & central DanceLAB studio",406700,"Rena",NA,"Praha 2",50.07029,14.43487,"Entire home/apt",794,2,141,"2020-08-01",1.19,1,356,"prague"
79373,"M201-Stylish & Serviced in Centre",5282,"Klara",NA,"Praha 1",50.08846,14.42422,"Entire home/apt",1331,1,34,"2019-11-03",0.28,50,181,"prague"
79381,"M504-New modern Serviced apt with Balcony | Center",5282,"Klara",NA,"Praha 1",50.08943,14.42373,"Entire home/apt",2042,1,13,"2019-10-10",0.11,50,13,"prague"
80273,"2 bedroom apt 1min to Old Town sq.",174579,"Petra",NA,"Praha 1",50.08497,14.42132,"Entire home/apt",4200,4,52,"2020-02-11",0.48,4,0,"prague"
80278,"Central,Spacious & Sunny apartment",174579,"Petra",NA,"Praha 2",50.0776,14.43125,"Entire home/apt",1600,4,26,"2020-07-31",0.22,4,2,"prague"
80349,"High End Apt walking distance to Old Town Prague",434068,"Brandon",NA,"Praha 2",50.0744,14.42312,"Entire home/apt",1832,3,83,"2020-01-23",0.83,2,365,"prague"
83067,"Charles Bridge Old Town Apartment 3",315332,"Lubos & Marta",NA,"Praha 1",50.08409,14.41352,"Entire home/apt",21017,1,185,"2020-09-12",1.55,28,323,"prague"
83855,"Charles Bridge Old Town Apartment 4",315332,"Lubos & Marta",NA,"Praha 1",50.08409,14.41352,"Entire home/apt",21017,1,215,"2020-09-28",2.01,28,339,"prague"
83856,"Charles Bridge Old Town Apartment 5",315332,"Lubos & Marta",NA,"Praha 1",50.08463,14.41305,"Entire home/apt",20988,1,287,"2020-09-28",2.37,28,324,"prague"
85790,"Grande apartment 43 with River View",383698,"Viktor",NA,"Praha 2",50.07586,14.41487,"Entire home/apt",8875,1,79,"2020-08-30",0.68,25,32,"prague"
86845,"High-End  Luxury in the Heart of Old Town!",475983,"Maia",NA,"Praha 1",50.09124,14.42478,"Entire home/apt",4241,2,6,"2018-08-18",0.06,1,76,"prague"
98852,"In the heart of historic Prague!!",517329,"Teresa",NA,"Praha 1",50.08588,14.42145,"Entire home/apt",2090,2,499,"2020-02-26",4.12,1,361,"prague"
106207,"Welcome To The Jungle Studio By Ruterra",227945,"Alex And Kate",NA,"Praha 3",50.08574,14.4509,"Entire home/apt",628,3,178,"2020-07-01",1.51,112,62,"prague"
109549,"Prague Old Town apartment - 2 bdr",565267,"Tana",NA,"Praha 1",50.09104,14.42533,"Entire home/apt",2500,60,154,"2021-02-06",1.32,2,364,"prague"
111141,"Blue Ruterra ""Stay Like a Local"" Studio",227945,"Alex And Kate",NA,"Praha 3",50.08549,14.4509,"Entire home/apt",628,3,148,"2020-03-02",1.26,112,81,"prague"
112281,"Gorgeous Rose 2BDR Ruterra Suite",227945,"Alex And Kate",NA,"Praha 1",50.08048,14.42713,"Entire home/apt",1492,2,221,"2020-03-02",1.92,112,7,"prague"
117451,"Charming Loft with a Great Terrace!",546587,"Kristina",NA,"Praha 5",50.06625,14.40245,"Entire home/apt",1500,1,287,"2020-05-13",2.56,2,294,"prague"
146690,"*Spacious,2bdrooms,central,quiet*",589265,"Jan",NA,"Praha 3",50.08543,14.44532,"Entire home/apt",1125,3,305,"2021-01-02",2.57,2,159,"prague"
164923,"Cozy Apartment With A Bay Window",786483,"Svetlana",NA,"Praha 3",50.07614,14.44984,"Entire home/apt",1313,2,228,"2020-07-05",1.95,4,42,"prague"
167878,"Lovely riverview flat with a balcony and a marina",800205,"Peter",NA,"Praha 8",50.10495,14.46924,"Entire home/apt",4974,10,1,"2018-04-22",0.03,1,88,"prague"
170491,"BEST location in Prague - Old Town",400864,"Jaroslav",NA,"Praha 1",50.08773,14.41658,"Private room",958,1,256,"2020-08-30",2.21,32,347,"prague"
173114,"Old Town Square Quiet Chic Apartment",826315,"Idan & Marta",NA,"Praha 1",50.09157,14.42265,"Entire home/apt",1121,3,336,"2020-09-11",2.87,1,252,"prague"
175334,"2 Bedroom Velvet Apartment - Prague Old Town",838198,"Michael",NA,"Praha 1",50.0819,14.41592,"Entire home/apt",2462,3,311,"2020-03-14",2.72,12,65,"prague"
175387,"Old Town Spacious Apartment - Prague Old Town",838198,"Michael",NA,"Praha 1",50.0819,14.41592,"Entire home/apt",2224,3,291,"2020-03-09",2.54,12,66,"prague"
176243,"3BR Old Town Square Apartment 130m2",838198,"Michael",NA,"Praha 1",50.08875,14.42211,"Entire home/apt",3375,3,336,"2020-09-28",3.01,12,15,"prague"
178199,"3 bdr Apartment        Old Town",565267,"Tana",NA,"Praha 1",50.09008,14.42775,"Entire home/apt",3357,62,151,"2020-01-01",1.44,2,39,"prague"
181641,"Krizovnicka apt - Charles Bridge",870664,"Jan",NA,"Praha 1",50.08839,14.41666,"Entire home/apt",1309,2,185,"2020-01-26",1.67,8,67,"prague"
181951,"Opletalova Comfortable Apartment",870664,"Jan",NA,"Praha 1",50.08274,14.43103,"Entire home/apt",1256,1,115,"2020-10-31",1,8,22,"prague"
182072,"CITY CENTRE Polska Spacious 2-Bdr Apartment",870664,"Jan",NA,"Praha 3",50.07977,14.44868,"Entire home/apt",1727,2,20,"2021-02-03",0.17,8,0,"prague"
182772,"Charles Bridge Old Town Apartment 6",315332,"Lubos & Marta",NA,"Praha 1",50.08388,14.41442,"Entire home/apt",20990,1,109,"2020-10-31",0.93,28,325,"prague"
183338,"Quiet City Centre 1-Bedroom Flat",850917,"Mirko",NA,"Praha 1",50.07866,14.42894,"Entire home/apt",1047,2,172,"2020-12-05",1.64,2,335,"prague"
190423,"2 BR 10min from Charles Bridge and across the river from National Theatre",955586,"Eric",NA,"Praha 5",50.07934,14.4035,"Entire home/apt",2225,1,30,"2019-12-27",0.27,16,0,"prague"
191254,"Colonial Ruterra 2BDR Apartment by the River",227945,"Alex And Kate",NA,"Praha 1",50.08071,14.41526,"Entire home/apt",2106,2,311,"2020-08-25",2.68,112,8,"prague"
191474,"Hi-Tech Flat in centre of Prague 1",333807,"Marco",NA,"Praha 1",50.09124,14.42863,"Entire home/apt",3540,2,29,"2017-05-19",0.25,14,297,"prague"
191547,"Luxury Flat - 2Bedrooms Apartment",333807,"Marco",NA,"Praha 1",50.09124,14.42863,"Entire home/apt",4652,2,38,"2019-07-18",0.34,14,323,"prague"
191554,"The Studio Flat -1 bedroom Prague 1",333807,"Marco",NA,"Praha 1",50.09124,14.42863,"Entire home/apt",1947,2,35,"2019-09-02",0.3,14,323,"prague"
199926,"RUDOLFINUM - Modern 1BR around the corner from Old Town Square",955586,"Eric",NA,"Praha 1",50.08749,14.41779,"Entire home/apt",1911,1,30,"2020-03-09",0.27,16,1,"prague"
199947,"Kundera 3 BR 4 minutes walk from Wenceslas Square",955586,"Eric",NA,"Praha 1",50.08055,14.42237,"Entire home/apt",3297,1,129,"2020-01-14",1.13,16,0,"prague"
200092,"ROXY - Cosy studio 4 min walk from Old Town Square",955586,"Eric",NA,"Praha 1",50.09146,14.42547,"Entire home/apt",1283,1,54,"2020-02-21",0.47,16,10,"prague"
201418,"LILI 2 BR a minute walk from Old Town Square and Charles Bridge",955586,"Eric",NA,"Praha 1",50.08395,14.41663,"Entire home/apt",2225,1,106,"2020-03-08",0.94,16,0,"prague"
201908,"Nova - only 10min to Charles Bridge",955586,"Eric",NA,"Praha 5",50.07982,14.404,"Entire home/apt",1100,1,30,"2019-12-24",0.27,16,0,"prague"
202545,"Minka - 10min from Charles Bridge",955586,"Eric",NA,"Praha 5",50.07925,14.40396,"Entire home/apt",2355,1,40,"2020-01-02",0.35,16,60,"prague"
202584,"LORETA - 1 min from Prague Castle",955586,"Eric",NA,"Praha 1",50.08796,14.39537,"Entire home/apt",1779,1,20,"2020-03-06",0.18,16,0,"prague"
207373,"Stunning River View apartment ",NA,"",NA,"",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"prague"
6983,"Copenhagen 'N Livin'",16774,"Simon",NA,"Nrrebro",55.68641,12.54741,"Private room",365,2,168,"2019-07-19",1.19,1,0,"copenhagen"
26057,"Lovely house - most attractive area",109777,"",NA,"Indre By",55.69196,12.57637,"Entire home/apt",2400,3,50,"2019-12-14",0.56,1,363,"copenhagen"
29118,"Best Location in Cool Istedgade",125230,"Nana",NA,"Vesterbro-Kongens Enghave",55.67069,12.5543,"Entire home/apt",725,7,22,"2019-08-02",0.17,1,37,"copenhagen"
31094,"Very central and cozy, new kitchen",129976,"Ebbe",NA,"Vesterbro-Kongens Enghave",55.66744,12.55516,"Entire home/apt",750,2,17,"2017-08-25",0.13,1,331,"copenhagen"
32379,"120 m2  artist flat on Vesterbro",140105,"Lise",NA,"Vesterbro-Kongens Enghave",55.67297,12.55327,"Entire home/apt",930,3,73,"2019-08-17",0.57,1,84,"copenhagen"
32841,"Cozy flat for Adults/Quiet for kids",142143,"Anders & Maria",NA,"sterbro",55.71158,12.56879,"Entire home/apt",617,100,7,"2016-09-15",0.05,1,271,"copenhagen"
37159,"Unique space on greatest location",160390,"Jeanette",NA,"Indre By",55.68547,12.56543,"Entire home/apt",2396,5,11,"2017-08-22",0.08,1,358,"copenhagen"
60048,"Modern, Cosy & Central - Vesterbro!",288615,"Oliver",NA,"Vesterbro-Kongens Enghave",55.66782,12.54843,"Entire home/apt",851,3,67,"2019-08-20",0.53,1,364,"copenhagen"
65902,"10 min. from city centre on bike",322300,"Sjelle",NA,"Nrrebro",55.70491,12.55331,"Private room",275,30,92,"2020-01-01",0.76,1,83,"copenhagen"
69440,"Clean room in peacefull part of Cph",194944,"Anne",NA,"Frederiksberg",55.68575,12.53567,"Private room",322,5,47,"2020-12-12",0.38,2,0,"copenhagen"
78381,"IN THE HEART OF CPH",420914,"Cathrine",NA,"Indre By",55.6839,12.56727,"Entire home/apt",1108,3,102,"2019-12-14",0.85,1,364,"copenhagen"
112292,"Copenhagen Exclusive",573172,"Christoffer",NA,"Frederiksberg",55.68068,12.54581,"Entire home/apt",1487,6,30,"2019-08-07",0.26,1,147,"copenhagen"
118649,"Charming Center of Copenhagen",599145,"Iben Ammentorp",NA,"Indre By",55.68313,12.56225,"Entire home/apt",1809,2,41,"2019-12-30",0.34,1,13,"copenhagen"
118971,"Child friendly in central neighbourhood.",600859,"Jonas",NA,"Nrrebro",55.69134,12.55701,"Entire home/apt",1500,4,24,"2019-09-10",0.2,1,364,"copenhagen"
119322,"Urban, cultural & child-friendly",602647,"Michael",NA,"Indre By",55.68893,12.56633,"Entire home/apt",1339,3,14,"2019-11-25",0.12,1,270,"copenhagen"
130130,"2 bdr, super central sunny, balcony",641191,"Timothy",NA,"Vesterbro-Kongens Enghave",55.67059,12.55468,"Entire home/apt",892,2,47,"2020-01-01",0.4,1,52,"copenhagen"
142599,"Lovely room in central Copenhagen",692479,"Gunhild B.",NA,"Vesterbro-Kongens Enghave",55.66593,12.54435,"Private room",500,2,95,"2019-08-11",0.8,1,87,"copenhagen"
143230,"Family home by Christianshavn Canal",695079,"Ilang & Marika",NA,"Indre By",55.67328,12.59116,"Entire home/apt",1705,2,82,"2019-12-02",0.76,1,345,"copenhagen"
154529,"Beautiful Frederiksberg",743327,"Cecilie",NA,"Frederiksberg",55.68765,12.53291,"Entire home/apt",700,6,10,"2020-02-09",0.3,1,365,"copenhagen"
155068,"Cozy apartment on Vesterbro- Copenhagen",745804,"",NA,"Vesterbro-Kongens Enghave",55.66723,12.54547,"Entire home/apt",695,5,43,"2020-01-03",0.37,2,87,"copenhagen"
157093,"Rooftop app. in cozy nørrebro area",754626,"Sigrid",NA,"Nrrebro",55.69003,12.54109,"Entire home/apt",801,3,36,"2020-01-01",0.43,1,0,"copenhagen"
158241,"Cozy apartment i Copenhagen",759451,"Martin Grønberg",NA,"Vesterbro-Kongens Enghave",55.66395,12.54902,"Entire home/apt",1029,3,46,"2020-08-30",0.81,1,363,"copenhagen"
161208,"unique apt. in copenhagen",726203,"Birgitte",NA,"Nrrebro",55.69842,12.5506,"Entire home/apt",545,6,99,"2020-09-02",0.85,1,307,"copenhagen"
171546,"Great apartment in Copenhagen",818458,"Ditte",NA,"Vesterbro-Kongens Enghave",55.67003,12.54896,"Entire home/apt",717,5,55,"2020-03-02",0.66,1,363,"copenhagen"
173032,"Familierum i Newyorker lejlighed",826011,"Kirsten",NA,"Vesterbro-Kongens Enghave",55.66479,12.5453,"Private room",350,7,1,"2015-07-20",0.01,3,365,"copenhagen"
176963,"Cosy private room close to center -next to Metro",846204,"Vogelkop",NA,"Vesterbro-Kongens Enghave",55.66777,12.54844,"Private room",331,2,379,"2021-02-01",3.24,4,215,"copenhagen"
179543,"Spacious and light with balcony",859797,"Cathrine",NA,"Amager Vest",55.65658,12.60886,"Entire home/apt",800,3,28,"2019-08-20",0.35,1,114,"copenhagen"
182227,"Industrial danish design penthouse w/balcony+Weber",873477,"Steven",NA,"Vesterbro-Kongens Enghave",55.66927,12.54358,"Entire home/apt",1079,5,20,"2018-10-07",0.17,1,83,"copenhagen"
186454,"Artistic & colourful  apartment.",896083,"Cathrine",NA,"Vesterbro-Kongens Enghave",55.67023,12.54808,"Private room",372,1,187,"2020-09-17",1.6,1,269,"copenhagen"
194022,"Penthouse in central CPH",941790,"Morten",NA,"Nrrebro",55.68998,12.56223,"Entire home/apt",1261,3,129,"2020-12-21",1.1,1,360,"copenhagen"
198448,"Penthouse overlooking the harbor",968571,"Stefan",NA,"Indre By",55.6821,12.59445,"Entire home/apt",650,5,88,"2021-03-12",0.77,1,317,"copenhagen"
202142,"Two floors, Cph. central station",988914,"Erik",NA,"Vesterbro-Kongens Enghave",55.66886,12.55591,"Entire home/apt",850,7,2,"2018-10-20",0.05,1,116,"copenhagen"
206861,"Lovely spacious apartment with balcony",999404,"Sidsel",NA,"Nrrebro",55.69403,12.56543,"Entire home/apt",757,3,51,"2020-01-02",0.44,1,33,"copenhagen"
214839,"CopenhagenCosy room in hip Nørrebro",1109269,"Brenda",NA,"Nrrebro",55.6967,12.54761,"Private room",432,2,4,"2018-09-28",0.05,2,239,"copenhagen"
218854,"Cool rooftop apartment by the lakes",168254,"Kristina",NA,"Nrrebro",55.68758,12.56053,"Entire home/apt",789,2,20,"2019-11-04",0.17,1,359,"copenhagen"
225323,"Unique designer flat in city centre",293636,"Sophie",NA,"Indre By",55.68196,12.57156,"Entire home/apt",930,4,20,"2019-10-27",0.18,1,267,"copenhagen"
231411,"Overlooking the roofs of Copenhagen",1210000,"Annette",NA,"Vesterbro-Kongens Enghave",55.6732,12.55263,"Entire home/apt",855,3,96,"2020-08-01",0.83,1,363,"copenhagen"
239705,"Quiet and cosy - breakfast incl!",1256726,"Ellen-Marie",NA,"Nrrebro",55.70635,12.55665,"Private room",369,2,156,"2020-03-06",1.36,1,259,"copenhagen"
240802,"Copenhagen big top floor apartment",1263184,"Mette",NA,"Nrrebro",55.69033,12.56241,"Entire home/apt",1190,2,5,"2019-06-29",0.04,1,173,"copenhagen"
242494,"Frederiksberg - Garden & Fireplace!",1162404,"Julie",NA,"Frederiksberg",55.67175,12.542,"Entire home/apt",855,5,14,"2018-08-22",0.12,1,8,"copenhagen"
250201,"Lovely apartment in Copenhagen",1310948,"Tilde",NA,"Vesterbro-Kongens Enghave",55.6672,12.557,"Entire home/apt",625,3,17,"2013-06-30",0.15,1,0,"copenhagen"
258430,"Private Room in Copenhagen SV",268171,"Rouslan",NA,"Vesterbro-Kongens Enghave",55.64443,12.52773,"Private room",200,1,293,"2021-03-30",5.16,3,129,"copenhagen"
258670,"Large Family Flat in Copenhagen - Nordic Style",848166,"Mikael",NA,"Frederiksberg",55.68765,12.52779,"Entire home/apt",930,2,109,"2019-10-07",0.96,1,179,"copenhagen"
262961,"192m2 FLAT+ 8m2 BALCONY IN CENTER NØRREBRO HOOD",1379904,"Nina",NA,"Nrrebro",55.69042,12.56096,"Entire home/apt",1480,5,29,"2020-08-08",0.26,1,98,"copenhagen"
263036,"Bright flat in central location",1232471,"Anita",NA,"Nrrebro",55.69004,12.54424,"Entire home/apt",775,3,18,"2019-06-17",0.16,1,83,"copenhagen"
264220,"MY HOME  IN  FANTASTIC COPENHAGEN",1386103,"Angelina",NA,"Amager st",55.66118,12.60474,"Shared room",2132,2,4,"2015-05-29",0.04,6,365,"copenhagen"
268089,"City Room",1405285,"Nikolaj Egelund",NA,"Indre By",55.68234,12.56497,"Private room",500,2,2,"2020-01-21",0.09,1,0,"copenhagen"
269188,"Two floors rooftop apartment in the heart of CPH",1410104,"Kenneth",NA,"Vesterbro-Kongens Enghave",55.66531,12.55417,"Entire home/apt",1750,1,17,"2019-08-04",0.24,1,365,"copenhagen"
279685,"Newyorker apartment in central CPH?",1458132,"Pernille",NA,"Vesterbro-Kongens Enghave",55.6701,12.54216,"Entire home/apt",498,90,13,"2018-06-20",0.12,1,270,"copenhagen"
282293,"Central and bright studio flat.",732180,"Robert",NA,"Frederiksberg",55.681,12.55487,"Entire home/apt",521,3,93,"2020-03-04",0.85,1,24,"copenhagen"
290446,"Downtown cosy, spacious apartment. Great location",1504925,"Kurt",NA,"Vesterbro-Kongens Enghave",55.6714,12.55741,"Entire home/apt",1500,3,25,"2019-10-03",0.23,1,364,"copenhagen"
304278,"Bright penthouse - great with kids!",1565799,"Mikkel",NA,"Nrrebro",55.69341,12.54452,"Entire home/apt",850,5,37,"2019-10-18",0.34,1,45,"copenhagen"
309552,"Central, bright apartment w/balcony",1591763,"Nynne",NA,"Vesterbro-Kongens Enghave",55.66468,12.55367,"Entire home/apt",700,5,44,"2018-03-22",0.41,1,0,"copenhagen"
312803,"Visit wonderful Copenhagen as a lokal",1608326,"Karin Munkholm",NA,"Vesterbro-Kongens Enghave",55.67068,12.5441,"Entire home/apt",1230,2,53,"2019-10-21",0.5,1,292,"copenhagen"
313003,"130m2 scandinavian designed apt. prime location",1606895,"Alexandra",NA,"Indre By",55.68431,12.56436,"Entire home/apt",4000,2,23,"2018-08-23",0.21,1,365,"copenhagen"
313237,"Nice big apartment in Copenhagen",422780,"Sanne",NA,"Valby",55.66563,12.50449,"Entire home/apt",850,4,62,"2020-09-02",0.57,2,230,"copenhagen"
318437,"Friendly SAFE Space in Copenhagen/ Nørrebro",1634152,"Ditti",NA,"Nrrebro",55.69268,12.55486,"Private room",382,3,63,"2019-09-27",0.95,1,1,"copenhagen"
327286,"Room with Royal view in Copenhagen",1145959,"Bella",NA,"Indre By",55.68726,12.59275,"Private room",536,2,38,"2020-03-14",0.35,1,253,"copenhagen"
330243,"Around the corner from city centre",1566365,"Oliver",NA,"Indre By",55.67555,12.59908,"Entire home/apt",839,7,19,"2020-01-31",0.18,1,162,"copenhagen"
330915,"Lovely room - in the heart of CPH!",799887,"Bente",NA,"Vesterbro-Kongens Enghave",55.67365,12.55581,"Private room",350,1,640,"2020-08-24",5.81,2,60,"copenhagen"
334127,"Cozy living Copenhagen V - Midpoint",1702034,"Mette",NA,"Vesterbro-Kongens Enghave",55.6692,12.55777,"Entire home/apt",1200,3,112,"2020-01-01",1.04,1,115,"copenhagen"
338928,"Art&Design apt in hip Nørrebro - 2BR",113348,"Samy",NA,"Nrrebro",55.69238,12.54775,"Entire home/apt",611,3,78,"2020-08-26",0.73,1,0,"copenhagen"
338992,"Room with a view over the lakes",799887,"Bente",NA,"Vesterbro-Kongens Enghave",55.67365,12.55581,"Private room",375,1,374,"2020-03-12",3.4,2,0,"copenhagen"
339126,"Beautiful place in hip Vesterbro",1589153,"Michael & Bille Max",NA,"Vesterbro-Kongens Enghave",55.67162,12.54726,"Entire home/apt",1450,3,48,"2019-10-27",0.45,1,326,"copenhagen"
339139,"Lux. Room near Airport,Bella C, Metro & Citycenter",1722025,"Annette",NA,"Amager Vest",55.63543,12.587,"Private room",385,3,112,"2020-09-16",1.03,1,356,"copenhagen"
339321,"Bright & airy - central Copenhagen",NA,"",NA,"",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"copenhagen"
35261,"Home  in  the heart of Thessaloniki",151631,"Cathy",NA,"Thessaloniki",40.63777,22.94934,"Entire home/apt",25,2,45,"2020-10-13",0.39,2,0,"thessaloniki"
152991,"Design space downtown Thessaloniki",735568,"G",NA,"Thessaloniki",40.64106,22.9424,"Entire home/apt",50,5,263,"2020-03-09",2.35,1,365,"thessaloniki"
176307,"Nikolas apartment @ city's heart (2BD)",663967,"Nikolas",NA,"Thessaloniki",40.63416,22.94606,"Entire home/apt",46,7,190,"2019-10-21",1.68,1,139,"thessaloniki"
218831,"Sea-life apartment",137588,"Dimitrios",NA,"Kalamaria",40.57187,22.95678,"Entire home/apt",55,2,1,"2020-02-02",0.07,1,364,"thessaloniki"
483128,"Stel's apt in Thessaloniki center!",2358521,"Stelios",NA,"Thessaloniki",40.63765,22.94979,"Entire home/apt",23,1,315,"2021-03-15",2.93,1,357,"thessaloniki"
550239,"Kripis Studio Thessaloniki No1",1193625,"Olga",NA,"Thessaloniki",40.64008,22.95598,"Entire home/apt",48,1,5,"2019-06-29",0.05,5,320,"thessaloniki"
756569,"Fully renovated studio near center!",3714248,"Chrysothemis",NA,"Thessaloniki",40.61254,22.97487,"Entire home/apt",37,1,17,"2017-05-29",0.18,1,278,"thessaloniki"
798646,"LUXURIOUS & STYLISH APARTMENT IN THESSALONIKI",2890501,"Francy",NA,"Pilea – Chortiatis",40.58489,23.035,"Entire home/apt",95,4,6,"2020-02-27",0.18,1,362,"thessaloniki"
817373,"Hermes - Cosy central apartment",4293278,"Andreas",NA,"Thessaloniki",40.63968,22.93879,"Entire home/apt",27,1,195,"2020-09-20",1.94,2,363,"thessaloniki"
912803,"Looking for the room?",3835591,"Olga",NA,"Pavlou Mela",40.65751,22.93116,"Private room",15,1,74,"2020-10-26",0.8,1,364,"thessaloniki"
1006153,"Kripis Studio Thessaloniki No4",1193625,"Olga",NA,"Thessaloniki",40.64004,22.95609,"Entire home/apt",61,1,11,"2019-05-25",0.23,5,341,"thessaloniki"
1007872,"Cozy studio in old city near city center",5543143,"Giannis",NA,"Thessaloniki",40.639,22.95651,"Entire home/apt",19,3,24,"2019-09-09",0.53,1,180,"thessaloniki"
1013340,"Kripis Studio Thessaloniki No2",1193625,"Olga",NA,"Thessaloniki",40.63983,22.95495,"Entire home/apt",46,1,2,"2019-08-11",0.05,5,365,"thessaloniki"
1058022,"Afrodite - Pantheon apartments",4293278,"Andreas",NA,"Thessaloniki",40.63955,22.93885,"Entire home/apt",29,1,103,"2020-10-18",1.07,2,340,"thessaloniki"
1060922,"The Pretty Studio st",NA,"",NA,"",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"thessaloniki"
2737,"Elif's room in cozy, clean flat.",3047,"Elif",NA,"VIII Appia Antica",41.87218,12.48355,"Private room",21,7,7,"2015-05-28",0.09,5,365,"rome"
2903,"Stay a night in Calisto6 B&B Rome",3280,"Andrea",NA,"I Centro Storico",41.88826,12.47002,"Private room",32,1,55,"2017-10-31",0.37,3,365,"rome"
3079,"Cozy apartment  (2-4)with Colisseum  view",3504,"Laura",NA,"I Centro Storico",41.89503,12.49163,"Entire home/apt",105,3,17,"2018-10-01",0.14,7,365,"rome"
11834,"Roma ""Charming Boschetto House""",44552,"Serena",NA,"I Centro Storico",41.89574,12.49058,"Entire home/apt",90,2,142,"2020-01-03",1.18,1,364,"rome"
12398,"Casa Donatello - Home far from Home",11756,"Gea",NA,"II Parioli/Nomentano",41.92584,12.46809,"Entire home/apt",73,1,40,"2020-11-22",0.32,2,364,"rome"
14181,"Beautiful apt close to the Vatican",51913,"Ivan",NA,"I Centro Storico",41.91485,12.45321,"Private room",187,7,28,"2019-02-27",0.21,1,88,"rome"
